operation,new_time,atr01/acc_x_mean,atr01/acc_x_var,atr01/acc_y_mean,atr01/acc_y_var,atr01/acc_z_mean,atr01/acc_z_var,atr02/acc_x_mean,atr02/acc_x_var,atr02/acc_y_mean,atr02/acc_y_var,atr02/acc_z_mean,atr02/acc_z_var,timestamp_mean,timestamp_var
100,1,0.5455318352059926,0.08046461375714568,0.48068164794007495,0.24791966180479288,0.5740494382022472,0.22217112190757787,0.3412213483146067,0.23869311935456605,-0.44460524344569285,0.23113804696488421,0.526203745318352,0.0945795289332883,1643555831315.4531,2.367489390415856e+19
100,2,0.5454647940074907,0.06755771935738228,0.4997348314606742,0.19456954182732117,0.5919116104868914,0.1892421337368702,0.34146029962546814,0.22752490435780462,-0.4421486891385768,0.25066832980090664,0.548325468164794,0.11035719701810712,1643555831346.2397,2.367489389320081e+19
100,3,0.556212734082397,0.07426822269437641,0.5290464419475656,0.13612204527864602,0.6105172284644195,0.181392334814846,0.3102359550561798,0.2751925364467349,-0.46043033707865166,0.25319914400101373,0.5524936329588015,0.11070996135028587,1643555831377.0261,2.3674893882228384e+19
100,4,0.530521722846442,0.08725040982709581,0.5471228464419475,0.11477507049111542,0.6139112359550561,0.15715249348230123,0.3236104868913858,0.24473933763397246,-0.4523483146067416,0.20757322032609615,0.5125116104868913,0.10103540606769737,1643555831407.8127,2.3674893871273185e+19
100,5,0.5558355805243446,0.075839003654079,0.5707067415730337,0.10589037055588418,0.6287325842696629,0.17008205912224386,0.3315456928838951,0.216862108505815,-0.4484625468164794,0.19392557543409097,0.4969348314606742,0.10528364212807298,1643555831438.5994,2.3674893860302e+19
100,6,0.5339483146067415,0.07783910401030669,0.5766973782771535,0.10313958168483006,0.6197808988764045,0.13658815688941456,0.32614269662921347,0.22616344516262563,-0.4420134831460674,0.19546008936639345,0.5002621722846442,0.10562715228548898,1643555831469.3857,2.3674893849345765e+19
100,7,0.532321722846442,0.055440840879727386,0.5687606741573035,0.09448365517698744,0.588734456928839,0.11577656655261759,0.33214719101123596,0.20433808438117768,-0.43169550561797754,0.1993598879496495,0.48286029962546817,0.09681694879389485,1643555831500.1724,2.3674893838379557e+19
100,8,0.5464003745318352,0.07433721334572385,0.5681614232209737,0.08900457252879389,0.5695977528089888,0.10652130631072058,0.33950037453183524,0.21199031169158852,-0.4284217228464419,0.20580681118047925,0.4833044943820225,0.10329170606995015,1643555831530.9587,2.367489382741267e+19
100,9,0.5528883895131086,0.07431649554138148,0.5833831460674157,0.09353625486525309,0.563263670411985,0.11568253420151511,0.35300636704119853,0.20849214165103777,-0.4343471910112359,0.2216716709977191,0.48575880149812733,0.11544948776998679,1643555831561.7454,2.367489381645213e+19
100,10,0.5675632958801499,0.05793546721917151,0.5788471910112359,0.09008786197516265,0.5593426966292135,0.1192607678693926,0.33807228464419475,0.2140424915597983,-0.4284868913857678,0.20623194452676638,0.4850149812734082,0.10201049353411615,1643555831592.5317,2.367489380549183e+19
100,11,0.5714524344569288,0.05769226295457744,0.5725318352059926,0.08361556112556669,0.5448393258426967,0.1258490001393934,0.3361220973782772,0.20124494526174988,-0.42774157303370786,0.202459161761426,0.48906404494382016,0.09903935163470474,1643555831623.3184,2.367489379452612e+19
100,12,0.5643520599250936,0.07519828152769562,0.5610898876404494,0.08601715429585202,0.5175475655430712,0.1374845663380361,0.3513202247191011,0.20944537364957333,-0.43299887640449436,0.19972629687843194,0.4940876404494382,0.10192993093689275,1643555831654.105,2.3674893783559352e+19
100,13,0.574138202247191,0.08239294891104158,0.554391011235955,0.08712959322716905,0.5122172284644195,0.1419831702283798,0.34674044943820226,0.22140776076370697,-0.4360659176029963,0.19373312578891042,0.4986247191011236,0.105825606604714,1643555831684.8914,2.3674893772598813e+19
100,14,0.5734250936329588,0.07925144692433336,0.5450041198501873,0.08691808167469234,0.5063865168539325,0.15975765853932591,0.3621397003745318,0.23169029059840604,-0.43419063670411984,0.19564221340823967,0.4930340823970037,0.10547344503703074,1643555831715.678,2.3674893761641243e+19
