operation,new_time,atr01/acc_x_mean,atr01/acc_x_var,atr01/acc_y_mean,atr01/acc_y_var,atr01/acc_z_mean,atr01/acc_z_var,atr02/acc_x_mean,atr02/acc_x_var,atr02/acc_y_mean,atr02/acc_y_var,atr02/acc_z_mean,atr02/acc_z_var,timestamp_mean,timestamp_var
1000,1,0.24336305970149252,0.2346386602407905,0.7020134328358208,0.08937600828330258,0.8020231343283581,0.0791362866538096,0.3210518656716418,0.24654240984669365,-0.3915664179104478,0.28277327190172735,0.5327940298507463,0.044422852173961684,1643595688183.0337,2.3616051767444644e+19
1000,2,0.21704440298507463,0.17501837341424903,0.6650026119402985,0.08029461149127959,0.7888160447761194,0.08612318000377325,0.3113880597014925,0.24088621970708252,-0.4018832089552239,0.2760651772076414,0.5444529850746268,0.04938909231315332,1643595688213.8171,2.3616051756462395e+19
1000,3,0.22213022388059703,0.17572239634901338,0.6256820895522388,0.09378509937838893,0.7680910447761194,0.10385470995695677,0.3191716417910448,0.2375989714774442,-0.4156182835820896,0.30561359348468364,0.5610858208955224,0.06252405388059705,1643595688244.6008,2.3616051745482387e+19
1000,4,0.27150074626865667,0.1588772595500027,0.5614761194029851,0.10281575770473472,0.721744776119403,0.12271913394264637,0.30931305970149253,0.22425774248798153,-0.4223507462686567,0.2880215415350215,0.5689858208955224,0.04481086286936103,1643595688275.3843,2.3616051734493823e+19
1000,5,0.35302723880597014,0.2108060269331711,0.4863365671641791,0.11261976060539997,0.6460809701492537,0.1495583295616021,0.3074630597014925,0.24493879454790654,-0.4579451492537313,0.3514925955194532,0.6084037313432836,0.08374884567890879,1643595688306.168,2.3616051723512025e+19
1000,6,0.44339477611940303,0.20131242461680346,0.4014563432835821,0.12509462441654096,0.5337231343283583,0.17371251714070093,0.300294776119403,0.22779325001006212,-0.4518891791044776,0.30253276224202025,0.5877007462686568,0.05133184007434733,1643595688336.9514,2.361605171252099e+19
1000,7,0.552889552238806,0.1869986819129073,0.30738246268656716,0.12593495553398726,0.43841044776119403,0.19522681929118452,0.3122675373134329,0.22351485628305112,-0.4707794776119403,0.2837565572926102,0.5993555970149254,0.05098412794608421,1643595688367.735,2.3616051701536236e+19
1000,8,0.6050320895522387,0.18924376068925047,0.23012835820895522,0.1117679771703281,0.35183208955223877,0.22667827874168478,0.30091940298507464,0.21730517460338739,-0.474619776119403,0.25228661245388223,0.5980522388059701,0.04240088190508134,1643595688398.5186,2.3616051690556715e+19
1000,9,0.6996511194029851,0.17056856003619547,0.17130410447761193,0.10923571545125497,0.2832007462686567,0.18792982808932865,0.31154402985074625,0.22870745041366206,-0.47787500000000005,0.2420363266011235,0.5996701492537314,0.046826071614958886,1643595688429.3022,2.361605167957416e+19
1000,10,0.7374048507462687,0.1443087043584048,0.14550932835820896,0.09625599111115764,0.23937238805970149,0.17761805376656037,0.30826231343283583,0.22986201853695026,-0.47737089552238804,0.2256907205729778,0.6222824626865672,0.05416928227556039,1643595688460.086,2.361605166858597e+19
1000,11,0.7597798507462686,0.130364926933311,0.13919962686567164,0.08047551419461682,0.23547574626865672,0.17249692955936607,0.28744365671641786,0.23495939370493024,-0.46741119402985076,0.20119160361954266,0.6327794776119403,0.054574744558527545,1643595688490.8694,2.3616051657600295e+19
1000,12,0.7986555970149254,0.11864500210338759,0.1463526119402985,0.06634018107929456,0.22398358208955224,0.15191070976689589,0.28134216417910446,0.2119558712866846,-0.463039552238806,0.18975715992788877,0.6369899253731344,0.05911422323145512,1643595688521.653,2.361605164661228e+19
1000,13,0.828818656716418,0.10198745478170942,0.16633992537313433,0.05234143574081839,0.22188171641791046,0.14454811048842872,0.2788776119402985,0.2123383144032647,-0.4601458955223881,0.1775438682602437,0.6339220149253731,0.05838070576820951,1643595688552.4365,2.361605163562955e+19
1000,14,0.8538479400749063,0.07996361821942488,0.19138614232209736,0.05316057901776912,0.24739176029962548,0.14085179790177701,0.2693322097378277,0.2166411087330686,-0.4571973782771535,0.17880414777505574,0.6454606741573033,0.061107486004055085,1643583081234.6555,2.366207630955559e+19
1000,15,0.8831205992509363,0.0729036360778351,0.22571910112359553,0.054370763280392004,0.27596741573033706,0.1279462246109656,0.2658161048689138,0.23304005060431984,-0.435176404494382,0.1643493360201065,0.6271116104868913,0.0488128253910056,1643583081265.442,2.3662076298552697e+19
1000,16,0.899,0.07183040392452825,0.2505436090225564,0.0562395415627749,0.293503007518797,0.12440016059469437,0.28976729323308276,0.21846436236019298,-0.43212556390977447,0.16063910296666192,0.627872932330827,0.05036134250985957,1643570379729.2969,2.3708129536800707e+19
