operation,new_time,atr01/acc_x_mean,atr01/acc_x_var,atr01/acc_y_mean,atr01/acc_y_var,atr01/acc_z_mean,atr01/acc_z_var,atr02/acc_x_mean,atr02/acc_x_var,atr02/acc_y_mean,atr02/acc_y_var,atr02/acc_z_mean,atr02/acc_z_var,timestamp_mean,timestamp_var
200,1,0.6729573033707865,0.09441667035059553,0.340847191011236,0.09570543460674152,0.5544760299625467,0.11719851408493134,0.47203895131086143,0.36528561607107635,-0.2204202247191011,0.12164363297288165,0.33104232209737827,0.20765569718706875,1643594306827.1836,2.375669132907731e+19
200,2,0.6933228464419475,0.08162116733322065,0.3193730337078652,0.0887212311497846,0.5512011235955057,0.09733466650249219,0.4764183520599251,0.3509355315792288,-0.21701310861423223,0.118353295353834,0.34356067415730335,0.19321259630480705,1643594306857.97,2.3756691318057968e+19
200,3,0.6826883895131086,0.07430566659401305,0.29300374531835205,0.08282000261749885,0.5385707865168539,0.09323685252682265,0.48156292134831463,0.3393916208380502,-0.21836029962546816,0.11763722007209032,0.3514097378277154,0.1948419771228633,1643594306888.7566,2.375669130703309e+19
200,4,0.7097205992509363,0.06182925615302303,0.27581722846441953,0.07824275060431973,0.5315958801498127,0.08855427114837648,0.479425468164794,0.3521089185970544,-0.21122022471910112,0.12518126808566357,0.34531498127340826,0.18969016436118374,1643594306919.543,2.3756691296011158e+19
200,5,0.7191116104868914,0.06704122148123125,0.2631134831460674,0.08122760034383718,0.5084352059925094,0.09175727116189344,0.48748239700374535,0.35248873844836837,-0.21309138576779027,0.11542511537664389,0.3411599250936329,0.19417460098194914,1643594306950.3296,2.3756691284981035e+19
200,6,0.7356797752808989,0.0764631719954381,0.26376217228464416,0.07956857890203033,0.4949029962546817,0.08990569803610152,0.48923932584269664,0.34879467510179957,-0.20852172284644194,0.11635731381205824,0.34438239700374534,0.18700054844836816,1643594306981.1162,2.3756691273962426e+19
200,7,0.7292209737827715,0.06252429670130384,0.25625580524344566,0.0794009777387289,0.4847988764044944,0.08757482702880802,0.48548651685393257,0.33857797989270927,-0.20743295880149812,0.11269855296978401,0.3489224719101124,0.1899844170119117,1643594307011.9026,2.3756691262934876e+19
200,8,0.7366269662921348,0.054800099946777044,0.25527827715355805,0.08216915283461461,0.47210898876404495,0.08625745721213139,0.4768629213483146,0.3231789889583508,-0.2083692883895131,0.1090072791284391,0.35752996254681646,0.19231097518909615,1643594307042.6892,2.3756691251918885e+19
200,9,0.742878277153558,0.06888723065416347,0.26254981273408234,0.08109551288530309,0.4671149812734082,0.08258989503787564,0.4835059925093633,0.33560122988876673,-0.21123782771535582,0.10812897446594012,0.3636445692883895,0.18051307706626113,1643594307073.4756,2.3756691240890995e+19
200,10,0.7425700374531835,0.07044728917405878,0.2610434456928839,0.0831789903610149,0.4575149812734082,0.08816056548900333,0.48764531835205993,0.3456433518107068,-0.21510299625468163,0.10640642931429704,0.36422359550561795,0.1741704125614599,1643594307104.2622,2.3756691229866762e+19
