operation,new_time,atr01/acc_x_mean,atr01/acc_x_var,atr01/acc_y_mean,atr01/acc_y_var,atr01/acc_z_mean,atr01/acc_z_var,atr02/acc_x_mean,atr02/acc_x_var,atr02/acc_y_mean,atr02/acc_y_var,atr02/acc_z_mean,atr02/acc_z_var,timestamp_mean,timestamp_var
700,1,0.5045749103942652,0.08448379274954226,0.616784229390681,0.05483978521801916,0.7294896057347671,0.0975830220138728,0.3071,0.16244350208633093,-0.28885340501792117,0.20044113113045053,0.6740501792114696,0.06361660258090304,1643549851001.0393,2.4041705714690716e+19
700,2,0.517478853046595,0.07528076419148555,0.6294591397849463,0.053414155662566735,0.7150369175627239,0.10587911823650763,0.31579175627240147,0.17775775320517795,-0.2888594982078853,0.2198330661594594,0.6767168458781362,0.10118441809649058,1643549851031.8352,2.404170570345898e+19
700,3,0.5740129032258064,0.10029557501276393,0.6545591397849463,0.05830449350429336,0.7035641577060932,0.12428685705603261,0.32001935483870964,0.19079722214202824,-0.27701075268817205,0.22157589384079834,0.653010394265233,0.062937561726103,1643549851062.6309,2.4041705692235194e+19
700,4,0.6000440860215054,0.07975019240194933,0.6635014336917562,0.06161084978210978,0.6837702508960573,0.12674577785281455,0.31603440860215054,0.17419172334416333,-0.27939605734767026,0.22728545203475928,0.6513164874551971,0.06755834886387671,1643549851093.4265,2.4041705681007935e+19
700,5,0.6387681003584229,0.08827677433846473,0.6454003584229391,0.06417529679843224,0.6343677419354838,0.1399204465096311,0.31915304659498206,0.18113590487377845,-0.2694071684587814,0.22392679109950742,0.6389681003584229,0.06849577318738555,1643549851124.2222,2.4041705669772382e+19
700,6,0.6992068100358423,0.08448838459374437,0.5959648745519713,0.0659584676106856,0.576573835125448,0.14391000344962737,0.325573835125448,0.22391305877336828,-0.26007598566308243,0.24295911751476235,0.6391913978494623,0.07341173625667204,1643549851155.0178,2.4041705658535444e+19
700,7,0.730331182795699,0.08330483668600605,0.5323394265232975,0.07355580649751173,0.4942863799283154,0.1613433465764163,0.32435770609319,0.18505526503932332,-0.2576172043010753,0.228527095458343,0.6380806451612903,0.08014631163843114,1643549851185.8137,2.4041705647311036e+19
700,8,0.7382853046594983,0.0661587186681623,0.45264229390681004,0.0940071977731363,0.43180967741935483,0.18806338281967966,0.3270874551971326,0.18954675563342893,-0.24651899641577063,0.2392275248536654,0.6256960573476702,0.07517726520022693,1643549851216.6094,2.4041705636079575e+19
700,9,0.7570781362007168,0.06491712250586629,0.3706645161290323,0.08916632798097002,0.35035591397849464,0.2098695054954746,0.33869964157706095,0.1711877141365618,-0.24110071684587814,0.241527717553441,0.6300035842293906,0.0779108309223589,1643549851247.405,2.4041705624848265e+19
700,10,0.7542222222222222,0.06722990741806556,0.3030100358422939,0.08863614011474688,0.2702175627240143,0.20849737483432604,0.32424623655913976,0.23630680666744053,-0.2403666666666667,0.2570217594964029,0.6359293906810035,0.10279912690286475,1643549851278.2007,2.4041705613621576e+19
