operation,new_time,atr01/acc_x_mean,atr01/acc_x_var,atr01/acc_y_mean,atr01/acc_y_var,atr01/acc_z_mean,atr01/acc_z_var,atr02/acc_x_mean,atr02/acc_x_var,atr02/acc_y_mean,atr02/acc_y_var,atr02/acc_z_mean,atr02/acc_z_var,timestamp_mean,timestamp_var
300,1,0.32267074074074076,0.3024314846797467,0.6755137037037037,0.14513817375203095,0.62562,0.2521062592267656,0.3308074074074074,0.3327103503538481,-0.4387225925925926,0.2620174477776401,0.4038366666666667,0.10602427794423804,1643520188174.6223,2.380315986487699e+19
300,2,0.3195785185185185,0.291982098570288,0.5881492592592592,0.0781942958916426,0.60712,0.26068665052788087,0.33945703703703706,0.32195435435550035,-0.4422077777777778,0.2405253789355638,0.41050185185185184,0.09971887252443891,1643520188205.422,2.380315985379495e+19
300,3,0.3199792592592593,0.2853629381555828,0.5497688888888889,0.07262280408426261,0.6200766666666667,0.24026360239033454,0.3419096296296296,0.31770003091064286,-0.4513344444444444,0.23500142286121434,0.40489296296296295,0.0963941307681399,1643520188236.2222,2.380315984271389e+19
300,4,0.3197962962962963,0.2898819209527742,0.5085285185185184,0.057802321005232,0.6392651851851852,0.256233803839185,0.3466911111111111,0.3149063017794301,-0.45773444444444444,0.21187521520322186,0.39849703703703704,0.1005246552328239,1643520188267.0222,2.3803159831630004e+19
300,5,0.292077037037037,0.2942118192476936,0.4751259259259259,0.06603665419523612,0.6274592592592592,0.2594402042076275,0.3408525925925926,0.3413182672609116,-0.4524492592592593,0.20299989172807406,0.3974837037037037,0.10810739519812748,1643520188297.8223,2.3803159820548088e+19
300,6,0.3074088888888889,0.304009881407683,0.4707103703703704,0.07610591364670245,0.6199507407407407,0.28119760027825963,0.33737,0.3461188222565055,-0.45111333333333337,0.20077855707063194,0.3883433333333333,0.12713753815241635,1643520188328.6223,2.3803159809465827e+19
300,7,0.3162788888888889,0.3039067351288725,0.4557737037037037,0.07560818164794167,0.6112888888888889,0.29202718664188343,0.3591211111111111,0.32518182524039646,-0.44759777777777776,0.19566249114745962,0.37678518518518517,0.13230064037450087,1643520188359.422,2.380315979838455e+19
300,8,0.3299088888888889,0.2916207590285009,0.45178703703703704,0.07633033250791685,0.5975237037037037,0.281356517800358,0.36323370370370367,0.31406334372972616,-0.44333370370370373,0.1980271575587223,0.37576481481481483,0.1359426207276607,1643520188390.2222,2.380315978730174e+19
300,9,0.3291851851851852,0.3267053092964342,0.43959370370370365,0.1547938694397632,0.593585925925926,0.3289893482026711,0.3404903703703704,0.3256481845165906,-0.44201851851851853,0.19959699779705362,0.3788081481481481,0.13835251153187372,1643520188421.0222,2.380315977621745e+19
300,10,0.3438777777777778,0.3239002575712515,0.44151703703703704,0.08911507666033319,0.5410366666666667,0.30207572337174726,0.34296888888888893,0.32350686735563805,-0.4351088888888889,0.20034675635192076,0.3809781481481482,0.14104511182555404,1643520188451.8223,2.380315976513659e+19
300,11,0.3534014814814815,0.34846104877103123,0.4304985185185185,0.09930255129891227,0.5331581481481481,0.322270485267933,0.3303096296296296,0.34067693537160965,-0.4161685185185185,0.2197044438751205,0.38757222222222226,0.14421303428128862,1643520188482.6223,2.3803159754055107e+19
300,12,0.34085888888888893,0.36208464993928124,0.41125074074074075,0.10245199321506261,0.5196225925925926,0.3408371920155583,0.335822962962963,0.3634103727792925,-0.40756000000000003,0.22976662389591068,0.3858607407407407,0.14914640291394726,1643520188513.422,2.3803159742974005e+19
300,13,0.36039074074074073,0.35669849355707023,0.38896777777777775,0.12083329364188357,0.5081914814814815,0.3413637486632244,0.34368074074074073,0.36957425360539725,-0.4095011111111111,0.22979501810285016,0.3652237037037037,0.16836906635054388,1643520188544.2222,2.3803159731893105e+19
300,14,0.36175888888888885,0.3204976417608428,0.3637888888888889,0.1273516782403966,0.4922951851851852,0.34187110551576466,0.3423674074074074,0.38162204993749144,-0.4021455555555556,0.21967596776827758,0.3701937037037037,0.16686583843604572,1643520188575.0222,2.3803159720813236e+19
300,15,0.37325814814814817,0.3431634057883793,0.316717037037037,0.14697002409527735,0.46344555555555556,0.3470424612255269,0.34938222222222226,0.37709349351177207,-0.4015837037037037,0.241914605384001,0.3639237037037037,0.17333822412006056,1643520188605.8223,2.3803159709728817e+19
300,16,0.3829774074074074,0.3272872137255953,0.2872644444444445,0.15697462571995033,0.4578711111111111,0.33396072399504356,0.36962074074074075,0.3452504264083713,-0.3895988888888889,0.25678996650433694,0.34171666666666667,0.18058124384758373,1643520188636.6223,2.3803159698637734e+19
