operation,new_time,atr01/acc_x_mean,atr01/acc_x_var,atr01/acc_y_mean,atr01/acc_y_var,atr01/acc_z_mean,atr01/acc_z_var,atr02/acc_x_mean,atr02/acc_x_var,atr02/acc_y_mean,atr02/acc_y_var,atr02/acc_z_mean,atr02/acc_z_var,timestamp_mean,timestamp_var
600,1,0.7030646616541353,0.07333135195403605,0.5287842105263157,0.11214776691956306,0.4677165413533835,0.13070548734799264,0.41094924812030076,0.43275880484848905,-0.3414255639097744,0.3000126192685486,0.5251631578947368,0.15316252173187672,1643543102802.5564,2.372019156348842e+19
600,2,0.7135872180451128,0.059591257798269265,0.5336007518796992,0.09809140392396086,0.46360601503759397,0.1303322600391545,0.4372924812030075,0.38687845224514145,-0.3562308270676692,0.25666556674421903,0.5001387218045112,0.1491513284949638,1643543102833.346,2.3720191552516157e+19
600,3,0.7125007518796993,0.05822002958433819,0.5233887218045112,0.08625092492892604,0.45348984962406014,0.12146156951922263,0.44814511278195485,0.4223906638439495,-0.3489582706766917,0.2526422909690734,0.4840744360902256,0.159962780928926,1643543102864.1353,2.3720191541523227e+19
600,4,0.7036676691729323,0.06560362483756564,0.4965962406015037,0.12454933108015324,0.4329342105263158,0.13229371863654416,0.42584172932330827,0.403222915195489,-0.3481778195488722,0.25569148143069936,0.46748984962406015,0.15612293993431692,1643543102894.9248,2.3720191530537984e+19
600,5,0.7124996240601504,0.06020015422627321,0.48948270676691735,0.09430826362434387,0.4136744360902256,0.1314001154194921,0.45369172932330826,0.4273445126860547,-0.3472071428571429,0.23050487213746645,0.41998609022556393,0.158920599315222,1643543102925.7144,2.3720191519560217e+19
600,6,0.7159157894736843,0.07644768857994043,0.45709736842105264,0.09239201618172783,0.4068733082706767,0.16015225441693853,0.4649830827067669,0.469563524278763,-0.33412932330827066,0.23808188019350274,0.3812962406015038,0.16243721341977588,1643543102956.5037,2.3720191508574605e+19
600,7,0.7293255639097744,0.06701256009873748,0.4317954887218045,0.07980113552674137,0.3853394736842105,0.14377609628500493,0.4837605263157894,0.3917353424736842,-0.32379924812030075,0.19151116694282866,0.3597244360902256,0.1756647188345865,1643543102987.2932,2.3720191497592693e+19
600,8,0.7413221804511279,0.05764640226088809,0.41858684210526315,0.07761691442999005,0.3651537593984962,0.1478387119292098,0.4608627819548872,0.39723996506242026,-0.3374206766917293,0.18857103440104975,0.34565300751879696,0.16665996627393956,1643543103018.0828,2.372019148660671e+19
600,9,0.7513601503759398,0.05868795893431692,0.4041857142857143,0.0810080561725067,0.3637018796992481,0.1559011830530572,0.45695864661654134,0.407413589679671,-0.33105225563909774,0.1940196683911194,0.3341928571428572,0.17074982911859832,1643543103048.872,2.372019147561903e+19
600,10,0.7592812030075188,0.07642887111703794,0.4050548872180451,0.07701889320244014,0.3521296992481203,0.16295356202028652,0.48243984962406017,0.364120712896581,-0.3346225563909775,0.18649397624400618,0.3119736842105263,0.17307858277656413,1643543103079.6616,2.372019146463541e+19
600,11,0.7399221804511278,0.07806889690239756,0.3985932330827068,0.07115621829365867,0.34802255639097746,0.17749649760249683,0.4684161654135338,0.3696634561527875,-0.33904661654135343,0.18779288363001848,0.30314135338345866,0.19091891194382185,1643543103110.4512,2.3720191453651108e+19
600,12,0.7540296992481202,0.0681675362089658,0.4090342105263158,0.07025749999503476,0.3560966165413534,0.16597429761115048,0.473643984962406,0.3599827077561356,-0.3414398496240601,0.18132943900978857,0.29066240601503757,0.1972128186568308,1643543103141.2407,2.372019144267244e+19
600,13,0.7476315789473684,0.06843487054617677,0.4185763157894737,0.0704669018897715,0.3662218045112782,0.163445890315222,0.47016954887218043,0.36680425691828633,-0.3452236842105263,0.1697236012105263,0.2748597744360902,0.20632130626259051,1643543103172.03,2.3720191431684e+19
600,14,0.7486492481203008,0.0878268049994325,0.4252684210526316,0.07143002058391265,0.35983872180451126,0.16176164577798277,0.4837191729323308,0.3688796699328983,-0.33676428571428574,0.16650681068194056,0.26253045112781953,0.21307488778621078,1643543103202.8196,2.372019142069659e+19
600,15,0.7293740601503759,0.06526402977741529,0.4207691729323308,0.06502646681969068,0.3733808270676692,0.15047051166874736,0.4756432330827068,0.37222907446347,-0.33942518796992477,0.15861408121222875,0.23643834586466167,0.18892624916555542,1643543103233.6091,2.3720191409719345e+19
600,16,0.7207116541353384,0.06669815439197047,0.4284071428571429,0.06501860685444742,0.38548195488721804,0.13972931174861677,0.4841293233082707,0.3658445311368988,-0.3377890977443609,0.15877934716371117,0.22431654135338344,0.19764269632912473,1643543103264.3984,2.372019139872666e+19
600,17,0.7296007518796993,0.08061332015037585,0.4246488721804511,0.061363305527025104,0.3782011278195489,0.13363229075344013,0.44972142857142855,0.3674808723315365,-0.34885338345864664,0.15062459223379204,0.2289703007518797,0.19337170835990922,1643543103295.188,2.372019138774495e+19
600,18,0.7436157894736841,0.07288501099503474,0.43202781954887215,0.06756070616654838,0.39406691729323307,0.13500532176932886,0.464993984962406,0.38796039935990906,-0.3566447368421053,0.15006037553823254,0.22531842105263158,0.19357766709334664,1643543103325.9775,2.372019137675751e+19
600,19,0.7266661654135338,0.06816495039807068,0.4202751879699248,0.06476484315562492,0.39132406015037596,0.1363593459094906,0.48518120300751877,0.35164372296609486,-0.36107969924812033,0.15471076728443756,0.2177308270676692,0.18948398387629464,1643543103356.7668,2.3720191365776732e+19
600,20,0.7166770676691729,0.06439075150985955,0.4071421052631579,0.06779130312611718,0.3976172932330827,0.12101076573755144,0.48173721804511277,0.3566475646095901,-0.3649578947368421,0.14623046576762663,0.219303007518797,0.1919361227079018,1643543103387.5564,2.3720191354796114e+19
