operation,new_time,atr01/acc_x_mean,atr01/acc_x_var,atr01/acc_y_mean,atr01/acc_y_var,atr01/acc_z_mean,atr01/acc_z_var,atr02/acc_x_mean,atr02/acc_x_var,atr02/acc_y_mean,atr02/acc_y_var,atr02/acc_z_mean,atr02/acc_z_var,timestamp_mean,timestamp_var
800,1,0.8270720754716981,0.06539292148999426,0.5170354716981131,0.04877996123699258,-0.16699094339622642,0.13259788514494006,0.29689811320754717,0.22005201200400226,-0.3418588679245283,0.3218656371275013,0.5167558490566038,0.050329591263007414,1643557572699.5925,2.3754256766111744e+19
800,2,0.8077928301886792,0.058184409910520304,0.5408407547169811,0.040411612044882805,-0.14955245283018867,0.14134082977615786,0.30471698113207546,0.2114465642938822,-0.3456026415094339,0.31079003798542015,0.5180132075471698,0.05082783259005146,1643557572730.385,2.3754256755058287e+19
800,3,0.7899516981132075,0.051064727430817566,0.5579630188679245,0.03850840105145794,-0.13129811320754717,0.1542721029888509,0.3001996226415094,0.2173475870074329,-0.3539754716981132,0.305269243449114,0.5170777358490566,0.05139485075242997,1643557572761.1772,2.375425674401284e+19
800,4,0.7611867924528302,0.0437191884233848,0.5596833962264152,0.04168067964751289,-0.1046954716981132,0.1659093106612349,0.28673735849056603,0.2303009915914808,-0.3597501886792453,0.2948553774336765,0.513977358490566,0.05297563160663239,1643557572791.9697,2.375425673296008e+19
800,5,0.7729467924528303,0.0445991752264151,0.5566811320754717,0.041408978885077156,-0.09302867924528302,0.19036796288650654,0.29843924528301885,0.24200332565094343,-0.3765864150943396,0.2739370117844482,0.521394716981132,0.048814386638650634,1643557572822.7622,2.37542567219161e+19
800,6,0.7802328301886792,0.05724013289536878,0.5629996226415094,0.04879521564379645,-0.09022981132075472,0.2027047233882218,0.3017641509433962,0.23443875799028022,-0.37951811320754714,0.26841249239794157,0.51912,0.049558844636363626,1643557572853.5547,2.3754256710864523e+19
800,7,0.8107305660377359,0.06298330720611786,0.5712649056603774,0.0682647490288737,-0.11141245283018868,0.17508111056403666,0.2864030188679245,0.2647440184757004,-0.38721735849056604,0.25057113765208683,0.5057762264150943,0.049291626591766724,1643557572884.3472,2.375425669980981e+19
800,8,0.8284947169811321,0.08662412194168106,0.5706079245283019,0.07323821739908523,-0.12115886792452832,0.1680519494002287,0.2760083018867925,0.2813411099308177,-0.3951596226415094,0.23026908044682665,0.5011128301886792,0.04739269665294451,1643557572915.1396,2.3754256688765534e+19
800,9,0.8221883018867924,0.05895252012778732,0.5417803773584906,0.06505675415894788,-0.14531849056603774,0.15174910249771306,0.2616241509433962,0.3139088413842195,-0.40512113207547173,0.2116402353850772,0.5100558490566038,0.0471710917175529,1643557572945.9321,2.3754256677715526e+19
800,10,0.8269192452830189,0.060192287620640356,0.5120852830188679,0.0606308790628931,-0.16477735849056602,0.146658100242996,0.2580211320754717,0.3173702680365923,-0.4226611320754717,0.1900006657184104,0.4972071698113207,0.05363065938021727,1643557572976.7246,2.3754256666669548e+19
